"Ssite","SID","SSID","Rep","Trtmt","TrtmtCode","Pres_Abs","Size1","Size2","SizeFlw","SizeH","BranchesH","LTFrt","WetWtAll","DryWtAll","WetWtFrt","DryWtFrt","DateH","WCAll","WCFrt","FlwH","Herbivory","DateFlw","JDateFlw","BranchesFlw","DateFrt","JDateFrt","DFlw","FlwDuration","LogSizeH","sqrtSizeH","rankSizeH","LogBranchesH","sqrtBranchesH","rankBranchesH","LogLTFrt","sqrtLTFrt","rankLTFrt","LogWetWtAll","sqrtWetWtAll","rankWetWtAll","LogDryWtAll","sqrtDryWtAll","rankDryWtAll","LogWetWtFrt","sqrtWetWtFrt","rankWetWtFrt","LogDryWtFrt","sqrtDryWtFrt","rankDryWtFrt","LogWCAll","sqrtWCAll","rankWCAll","LogWCFrt","sqrtWCFrt","rankWCFrt","WCAll2","WCFrt2"
"KNB","14","KNB14","3","2","C","2",17.5,36,23.9,40,3,12,5.27,0.87,2.01,0.34,"23-Aug-16",4.4,1.67,0,0,2016-07-29,211,3,2016-08-01,214,38,3,1.61278385671974,6.36396103067893,181,0.602059991327962,1.87082869338697,105,1.11394335230684,3.53553390593274,87,0.797267540830716,2.40208242989286,142.5,0.271841606536499,1.17046999107196,151,0.478566495593843,1.58429795177549,127.5,0.127104798364808,0.916515138991168,152,0.732393759822969,2.21359436211787,143.5,0.426511261364575,1.47309198626562,124.5,83.4914611005693,83.0845771144279
"KNB","17","KNB17","3","2","C","2",22.5,50.1,31.6,49.6,2,21,7.24,1.14,3.04,0.39,"23-Aug-16",6.1,2.65,0,0,2016-08-02,215,2,2016-08-05,218,42,3,1.7041505168398,7.07813534767456,226,0.477121254719662,1.58113883008419,80,1.34242268082221,4.63680924774785,178,0.915927211697116,2.78208554864871,198,0.330413773349191,1.28062484748657,196.5,0.606381365110605,1.88148877222268,197.5,0.143014800254095,0.94339811320566,173,0.851258348719075,2.56904651573303,198,0.562292864456475,1.77482393492988,199.5,84.2541436464088,87.1710526315789
"KNB","30","KNB30","3","2","C","2",17,40.4,32.3,43.6,6,23,6.2,0.95,2.55,0.34,"30-Aug-16",5.25,2.21,0,0,2016-08-08,221,4,2016-08-09,222,48,1,1.64933485871214,6.6407830863536,213.5,0.845098040014257,2.54950975679639,180.5,1.38021124171161,4.84767985741633,190.5,0.857332496431269,2.58843582110896,172,0.290034611362518,1.20415945787923,166.5,0.550228353055094,1.7464249196573,171.5,0.127104798364808,0.916515138991168,152,0.795880017344075,2.39791576165636,172,0.506505032404872,1.64620776331543,173,84.6774193548387,86.6666666666667
"KNB","50","KNB50","3","2","C","2",23.5,40.8,30.4,41,3,17,5.07,0.84,2.03,0.29,"23-Aug-16",4.23,1.74,0,0,2016-08-02,215,2,2016-08-05,218,42,3,1.6232492903979,6.44204936336256,194,0.602059991327962,1.87082869338697,105,1.25527250510331,4.18330013267038,146,0.783188691075258,2.36008474424119,136,0.264817823009536,1.15758369027902,144.5,0.481442628502305,1.59059737205869,130.5,0.110589710299249,0.888819441731559,132,0.718501688867274,2.17485631709315,136.5,0.437750562820388,1.49666295470958,131.5,83.4319526627219,85.7142857142857
"KNB","1","KNB1","3","0","D","2",23,36.9,25.5,37.2,5,14,4.02,0.6,1.5,0.21,"23-Aug-16",3.42,1.29,0,0,2016-07-27,209,2,2016-07-31,213,36,4,1.58206336291171,6.1400325732035,156,0.778151250383644,2.34520787991171,158,1.17609125905568,3.80788655293195,112.5,0.700703717145019,2.12602916254693,96.5,0.204119982655925,1.04880884817015,89.5,0.397940008672038,1.4142135623731,90.5,0.0827853703164501,0.842614977317636,94.5,0.645422269349092,1.97989898732233,97.5,0.359835482339888,1.33790881602597,91.5,85.0746268656717,86
"KNB","6","KNB6","3","0","D","2",19.3,28.3,24.4,28.6,5,12,4.13,0.66,1.1,0.16,"23-Aug-16",3.47,0.94,0,0,2016-08-03,216,3,2016-08-08,221,43,5,1.47129171105894,5.39444158370447,50.5,0.778151250383644,2.34520787991171,158,1.11394335230684,3.53553390593274,87,0.710117365111816,2.151743479135,100,0.220108088040055,1.0770329614269,106.5,0.322219294733919,1.26491106406735,62,0.0644579892269184,0.812403840463596,63.5,0.650307523131937,1.99248588451713,99.5,0.287801729930226,1.2,63,84.0193704600484,85.4545454545454
"KNB","14","KNB14","3","0","D","2",23.3,38.2,27.3,40.4,5,18,7.39,1.16,2.78,0.44,"23-Aug-16",6.23,2.34,0,0,2016-07-27,209,3,2016-07-30,212,36,3,1.6170003411209,6.39531078212779,183,0.778151250383644,2.34520787991171,158,1.27875360095283,4.30116263352131,155,0.9237619608287,2.80891438103763,203,0.334453751150931,1.28840987267251,199,0.577491799837225,1.81107702762748,182,0.15836249209525,0.969535971483266,192,0.859138297294531,2.59422435421457,202,0.523746466811564,1.68522995463527,180,84.3031123139378,84.1726618705036
"KNB","17","KNB17","3","0","D","2",20.3,36.2,24.2,35,7,20,6.05,1.03,3,0.47,"23-Aug-16",5.02,2.53,0,0,2016-07-29,211,6,2016-07-31,213,38,2,1.55630250076729,5.95818764390649,122,0.903089986991944,2.73861278752583,198.5,1.32221929473392,4.52769256906871,169,0.848189116991399,2.55929677841395,169,0.307496037913213,1.2369316876853,175,0.602059991327962,1.87082869338697,196,0.167317334748176,0.98488578017961,203.5,0.779596491257824,2.34946802489415,167,0.547774705387823,1.74068951855292,191,82.9752066115702,84.3333333333333
"KNB","30","KNB30","3","0","D","2",22.7,35.7,31.8,39.5,3,13,4.95,0.72,1.9,0.22,"30-Aug-16",4.23,1.68,0,0,2016-08-12,225,3,2016-08-16,229,52,4,1.60745502321467,6.32455532033676,178,0.602059991327962,1.87082869338697,105,1.14612803567824,3.67423461417477,99,0.77451696572855,2.33452350598575,132.5,0.235528446907549,1.10453610171873,118.5,0.462397997898956,1.54919333848297,117,0.0863598306747482,0.848528137423857,99.5,0.718501688867274,2.17485631709315,136.5,0.428134794028789,1.47648230602334,126,85.4545454545455,88.4210526315789
"KNB","50","KNB50","3","0","D","2",17.6,32.9,18.4,33.4,4,19,3.92,0.68,1.97,0.32,"23-Aug-16",3.24,1.65,0,0,2016-07-26,208,0,2016-07-30,212,35,4,1.53655844257153,5.82237065120385,102.5,0.698970004336019,2.12132034355964,133,1.30102999566398,4.41588043316392,162.5,0.69196510276736,2.10237960416286,93,0.225309281725863,1.08627804912002,108.5,0.472756449317212,1.57162336455017,125.5,0.12057393120585,0.905538513813742,147,0.627365856592733,1.93390796058137,88.5,0.423245873936808,1.46628782986152,122,82.6530612244898,83.756345177665
"LH","17","LH17","3","0.5","A","2",12.8,34.6,21.9,37.4,4,9,4.19,0.56,1.3,0.18,"23-Aug-16",3.63,1.12,0,0,2016-07-30,212,1,2016-08-03,216,39,4,1.58433122436753,6.15629758864855,160,0.698970004336019,2.12132034355964,133,1,3.08220700148449,49.5,0.715167357848458,2.16564078277077,104,0.193124598354462,1.0295630140987,78,0.361727836017593,1.34164078649987,75.5,0.0718820073061254,0.824621125123532,78.5,0.665580991017953,2.03224014329016,107,0.326335860928751,1.27279220613579,75,86.6348448687351,86.1538461538462
"LH","26","LH26","3","0.5","A","2",23.4,42.3,30.6,47.7,7,27,8.6,1.29,3.04,0.37,"23-Aug-16",7.31,2.67,0,0,2016-07-30,212,0,2016-08-03,216,39,4,1.68752896121463,6.94262198308391,224,0.903089986991944,2.73861278752583,198.5,1.44715803134222,5.24404424085076,205,0.982271233039568,3.01662062579967,220,0.359835482339888,1.33790881602597,213.5,0.606381365110605,1.88148877222268,197.5,0.136720567156407,0.932737905308881,165.5,0.919601023784111,2.79463772249642,221,0.564666064252089,1.78044938147649,201,85,87.8289473684211
"LH","27","LH27","3","0.5","A","2",13.2,29.4,23.1,31,2,14,2.9,0.43,1.04,0.13,"23-Aug-16",2.47,0.91,0,0,2016-08-08,221,0,2016-08-09,222,48,1,1.50514997831991,5.61248608016091,76,0.477121254719662,1.58113883008419,80,1.17609125905568,3.80788655293195,112.5,0.591064607026499,1.84390889145858,54,0.155336037465062,0.964365076099295,49,0.309630167425899,1.24096736459909,56,0.0530784434834197,0.793725393319377,49,0.540329474790874,1.72336879396141,55,0.281033367247728,1.18743420870379,57.5,85.1724137931035,87.5
"LH","48","LH48","3","0.5","A","2",10.9,21.4,17.3,34.6,6,21,2.29,0.39,0.48,0.07,"15-Sep-16",1.9,0.41,1,0,2016-08-03,216,0,2016-08-08,221,43,5,1.55144999797288,5.92452529743945,116.5,0.845098040014257,2.54950975679639,180.5,1.34242268082221,4.63680924774785,178,0.517195897949974,1.67032930884901,30.5,0.143014800254095,0.94339811320566,41,0.170261715394957,0.989949493661167,23,0.0293837776852097,0.754983443527075,27,0.462397997898956,1.54919333848297,29.5,0.14921911265538,0.953939201416946,23,82.9694323144105,85.4166666666667
"LH","49","LH49","3","0.5","A","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA,250,NA,NA
"LH","51","LH51","3","0.5","A","2",17.5,28.2,21.2,28,1,9,3.41,0.54,1.73,0.26,"23-Aug-16",2.87,1.47,0,0,2016-07-30,212,0,2016-08-02,215,39,3,1.46239799789896,5.33853912601566,44,0.301029995663981,1.22474487139159,60.5,1,3.08220700148449,49.5,0.644438589467838,1.97737199332852,73.5,0.187520720836463,1.01980390271856,72,0.436162647040756,1.49331845230681,110,0.100370545117563,0.871779788708135,121,0.587710965018911,1.83575597506858,72,0.392696953259666,1.40356688476182,108,84.1642228739003,84.9710982658959
"LH","17","LH17","3","1","B","2",15.9,31.7,23,33.4,1,10,2.83,0.41,1.37,0.18,"26-Aug-16",2.42,1.19,0,0,2016-08-01,214,0,2016-08-05,218,41,4,1.53655844257153,5.82237065120385,102.5,0.301029995663981,1.22474487139159,60.5,1.04139268515823,3.24037034920393,63,0.583198773968623,1.82482875908947,51.5,0.14921911265538,0.953939201416946,45.5,0.374748346010104,1.36747943311773,80,0.0718820073061254,0.824621125123532,78.5,0.534026106056135,1.70880074906351,53,0.340444114840118,1.3,81,85.5123674911661,86.8613138686131
"LH","26","LH26","3","1","B","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA,251,NA,NA
"LH","27","LH27","3","1","B","2",9.5,24.7,24.4,30.3,5,5,2.33,0.31,0.05,0.001,"26-Aug-16",2.02,0.049,0,0,2016-08-16,229,0,2016-08-21,234,56,5,1.49554433754645,5.54977477020464,69,0.778151250383644,2.34520787991171,158,0.778151250383644,2.34520787991171,16,0.52244423350632,1.68226038412607,35,0.117271295655764,0.9,26,0.0211892990699381,0.741619848709566,12,0.000434077479318593,0.707813534767456,12.5,0.480006942957151,1.58745078663875,36.5,0.0207754881935578,0.740945342113708,12,86.6952789699571,98
"LH","48","LH48","3","1","B","2",19.7,36.2,28.2,35.6,0,11,4.12,0.7,1.57,0.28,"26-Aug-16",3.42,1.29,0,0,2016-08-01,214,0,2016-08-05,218,41,4,1.56348108539441,6.00832755431992,128,0,0.707106781186548,25.5,1.07918124604762,3.39116499156263,75,0.709269960975831,2.14941852602047,99,0.230448921378274,1.09544511501033,114,0.409933123331295,1.43874945699382,97.5,0.107209969647868,0.883176086632785,128,0.645422269349092,1.97989898732233,97.5,0.359835482339888,1.33790881602597,91.5,83.0097087378641,82.1656050955414
"LH","49","LH49","3","1","B","2",14.7,37.5,29.8,39.1,4,11,3.51,0.47,1.73,0.21,"26-Aug-16",3.04,1.52,0,0,2016-08-04,217,1,2016-08-08,221,44,4,1.60314437262018,6.29285308902091,174.5,0.698970004336019,2.12132034355964,133,1.07918124604762,3.39116499156263,75,0.65417654187796,2.00249843945008,77,0.167317334748176,0.98488578017961,59.5,0.436162647040756,1.49331845230681,110,0.0827853703164501,0.842614977317636,94.5,0.606381365110605,1.88148877222268,79.5,0.401400540781544,1.42126704035519,113.5,86.6096866096866,87.8612716763006
"LH","51","LH51","3","1","B","1",0,3,NA,10,3,0,1.13,0.13,0,0,"26-Aug-16",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.24037034920393,5,0.602059991327962,1.87082869338697,105,0,0.707106781186548,5.5,0.328379603438738,1.27671453348037,7,0.0530784434834197,0.793725393319377,7.5,0,0.707106781186548,5.5,0,0.707106781186548,5.5,0.301029995663981,1.22474487139159,8.5,0,0.707106781186548,5.5,88.4955752212389,NA
"LH","17","LH17","3","2","C","2",16.8,34.2,21.7,35.7,6,18,5.33,0.78,2.18,0.28,"23-Aug-16",4.55,1.9,0,0,2016-07-30,212,2,2016-08-04,217,39,5,1.56466606425209,6.01664358259653,131,0.845098040014257,2.54950975679639,180.5,1.27875360095283,4.30116263352131,155,0.801403710017355,2.41453929352993,145,0.250420002308894,1.13137084989848,133.5,0.502427119984433,1.63707055437449,143.5,0.107209969647868,0.883176086632785,128,0.744292983122676,2.24722050542442,149,0.462397997898956,1.54919333848297,149,85.3658536585366,87.1559633027523
"LH","26","LH26","3","2","C","2",22,36.4,26.4,37,5,29,9.86,1.47,3.65,0.49,"23-Aug-16",8.39,3.16,0,0,2016-07-30,212,5,2016-08-01,214,39,2,1.57978359661681,6.12372435695795,151.5,0.778151250383644,2.34520787991171,158,1.47712125471966,5.43139024560011,213,1.03582982525283,3.21869538788622,228,0.392696953259666,1.40356688476182,229,0.667452952889954,2.03715487874634,215,0.173186268412274,0.99498743710662,207,0.972665592266111,2.98161030317512,227,0.619093330626743,1.9131126469709,213,85.0912778904665,86.5753424657534
"LH","27","LH27","3","2","C","2",11.7,31.3,25.4,35.3,5,15,3.91,0.59,1.38,0.17,"30-Aug-16",3.32,1.21,0,0,2016-08-08,221,0,2016-08-12,225,48,4,1.55990662503611,5.98331012066064,125,0.778151250383644,2.34520787991171,158,1.20411998265592,3.93700393700591,126.5,0.691081492122968,2.1,91.5,0.201397124320451,1.04403065089105,86,0.376576957056512,1.37113092008021,82.5,0.0681858617461616,0.818535277187245,70,0.635483746814912,1.95448202856921,92,0.344392273685111,1.3076696830622,83,84.9104859335038,87.6811594202899
"LH","48","LH48","3","2","C","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA,252,NA,NA
"LH","49","LH49","3","2","C","2",5.3,30.8,25.3,35.7,4,12,3.91,0.44,1.62,0.16,"30-Aug-16",3.47,1.46,0,0,2016-08-12,225,3,2016-08-15,228,52,3,1.56466606425209,6.01664358259653,131,0.698970004336019,2.12132034355964,133,1.11394335230684,3.53553390593274,87,0.691081492122968,2.1,91.5,0.15836249209525,0.969535971483266,52,0.418301291319745,1.4560219778561,101,0.0644579892269184,0.812403840463596,63.5,0.650307523131937,1.99248588451713,99.5,0.390935107103379,1.4,106,88.7468030690537,90.1234567901234
"LH","51","LH51","3","2","C","2",16.6,28.7,25.3,28.9,5,24,5.59,0.83,2.84,0.4,"23-Aug-16",4.76,2.44,0,0,2016-07-31,213,3,2016-08-01,214,40,1,1.47567118832443,5.42217668469038,53.5,0.778151250383644,2.34520787991171,158,1.39794000867204,4.94974746830583,194,0.81888541459401,2.46779253585061,157,0.262451089730429,1.15325625946708,141,0.584331224367531,1.82756668824971,186.5,0.146128035678238,0.948683298050514,177,0.760422483423212,2.29346898823594,155,0.53655844257153,1.71464281994822,185.5,85.1520572450805,85.9154929577465
"LH","17","LH17","3","0","D","2",16,35.2,24,37.2,6,20,5.21,0.77,2.1,0.24,"23-Aug-16",4.44,1.86,0,0,2016-08-04,217,3,2016-08-08,221,44,4,1.58206336291171,6.1400325732035,156,0.845098040014257,2.54950975679639,180.5,1.32221929473392,4.52769256906871,169,0.79309160017658,2.3895606290697,140,0.247973266361807,1.12694276695846,130.5,0.491361693834273,1.61245154965971,135,0.0934216851622351,0.860232526704263,110,0.73559889969818,2.22261107708929,145,0.456366033129043,1.53622914957372,142.5,85.2207293666027,88.5714285714286
"LH","26","LH26","3","0","D","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA,253,NA,NA
"LH","27","LH27","3","0","D","2",1,16.2,21.3,26.3,3,6,2.32,0.38,0.81,0.14,"15-Sep-16",1.94,0.67,0,0,2016-08-21,234,2,2016-08-26,239,61,5,1.43616264704076,5.17687164221791,34.5,0.602059991327962,1.87082869338697,105,0.845098040014257,2.54950975679639,23.5,0.521138083704036,1.67928556237467,34,0.139879086401236,0.938083151964686,38.5,0.257678574869184,1.14455231422596,39,0.0569048513364726,0.8,54.5,0.468347330412157,1.56204993518133,32,0.222716471147583,1.0816653826392,36.5,83.6206896551724,82.7160493827161
"LH","48","LH48","3","0","D","2",10.4,25,19.8,27,3,5,1.13,0.22,0.13,0.01,"15-Sep-16",0.91,0.12,0,1,2016-08-04,217,0,2016-08-08,221,44,4,1.44715803134222,5.24404424085076,39.5,0.602059991327962,1.87082869338697,105,0.778151250383644,2.34520787991171,16,0.328379603438738,1.27671453348037,7,0.0863598306747482,0.848528137423857,15,0.0530784434834197,0.793725393319377,14,0.00432137378264258,0.714142842854285,15,0.281033367247728,1.18743420870379,5,0.0492180226701817,0.787400787401181,14,80.5309734513274,92.3076923076923
"LH","49","LH49","3","0","D","2",21.1,29.1,22,28.6,6,13,5.09,0.84,1.92,0.28,"23-Aug-16",4.25,1.64,0,0,2016-07-27,209,5,2016-07-31,213,36,4,1.47129171105894,5.39444158370447,50.5,0.845098040014257,2.54950975679639,180.5,1.14612803567824,3.67423461417477,99,0.784617292632875,2.36431808350738,137,0.264817823009536,1.15758369027902,144.5,0.465382851448418,1.5556349186104,119.5,0.107209969647868,0.883176086632785,128,0.720159303405957,2.17944947177034,138,0.421603926869831,1.46287388383278,120.5,83.4970530451866,85.4166666666667
"LH","51","LH51","3","0","D","2",19.3,26.7,18,27.1,1,14,3.29,0.6,1.57,0.31,"23-Aug-16",2.69,1.26,0,0,2016-07-24,206,0,2016-07-27,209,33,3,1.44870631990508,5.25357021462548,41,0.301029995663981,1.22474487139159,60.5,1.17609125905568,3.80788655293195,112.5,0.632457292184724,1.94679223339318,67.5,0.204119982655925,1.04880884817015,89.5,0.409933123331295,1.43874945699382,97.5,0.117271295655764,0.9,142.5,0.56702636615906,1.78605710994918,66,0.354108439147401,1.32664991614216,90,81.7629179331307,80.2547770700637
"AR","5","AR5","4","0.5","A","2",29,35.6,20.9,34.1,1,11,3.34,0.74,1.27,0.38,"30-Aug-16",2.6,0.89,0,0,2016-07-23,205,0,2016-07-27,209,29,4,1.54530711646582,5.8821764679411,107.5,0.301029995663981,1.22474487139159,60.5,1.07918124604762,3.39116499156263,75,0.637489729512511,1.95959179422654,69,0.2405492482826,1.113552872566,121.5,0.356025857193123,1.33041346956501,72,0.139879086401236,0.938083151964686,169.5,0.556302500767287,1.7606816861659,61,0.276461804173244,1.17898261225516,54,77.8443113772455,70.0787401574803
"AR","13","AR13","4","0.5","A","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA,254,NA,NA
"AR","15","AR15","4","0.5","A","2",25.1,41.5,31.6,40.5,4,19,9.28,1.45,3.86,0.6,"30-Aug-16",7.83,3.26,0,0,2016-08-01,214,2,2016-08-05,218,38,4,1.61804809671209,6.40312423743285,184.5,0.698970004336019,2.12132034355964,133,1.30102999566398,4.41588043316392,162.5,1.01199311465926,3.12729915422238,226,0.389166084364532,1.39642400437689,227,0.686636269262293,2.08806130178211,221,0.204119982655925,1.04880884817015,222.5,0.945960703577569,2.88617393793236,225,0.629409599102719,1.93907194296653,217,84.375,84.4559585492228
"AR","16","AR16","4","0.5","A","2",30.8,50.1,43,50.1,7,20,8.18,1.2,3.7,0.39,"30-Aug-16",6.98,3.31,0,0,2016-08-03,216,0,2016-08-15,228,40,12,1.70842090013471,7.1133676975115,228,0.903089986991944,2.73861278752583,198.5,1.32221929473392,4.52769256906871,169,0.962842681201242,2.94618397253125,215,0.342422680822206,1.30384048104053,203.5,0.672097857935718,2.04939015319192,216,0.143014800254095,0.94339811320566,173,0.902002891350729,2.73495886623547,216,0.634477270160732,1.95192212959431,220,85.3300733496333,89.4594594594595
"AR","20","AR20","4","0.5","A","2",15.3,29.2,22.1,30,0,10,6.02,0.86,2.57,0.31,"30-Aug-16",5.16,2.26,0,0,2016-08-03,216,0,2016-08-08,221,40,5,1.49136169383427,5.52268050859363,64.5,0,0.707106781186548,25.5,1.04139268515823,3.24037034920393,63,0.846337112129805,2.55342906696074,166.5,0.269512944217916,1.16619037896906,148,0.552668216112193,1.75214154679352,173,0.117271295655764,0.9,142.5,0.789580712164425,2.37907545067406,170.5,0.513217600067939,1.66132477258361,176,85.7142857142857,87.9377431906615
"AR","25","AR25","4","0.5","A","2",18,32,21.2,32.1,2,15,3,0.52,1.44,0.29,"30-Aug-16",2.48,1.15,0,0,2016-07-31,213,1,2016-08-05,218,37,5,1.51982799377572,5.70964096944808,85,0.477121254719662,1.58113883008419,80,1.20411998265592,3.93700393700591,126.5,0.602059991327962,1.87082869338697,57,0.181843587944773,1.00995049383621,69,0.387389826338729,1.39283882771841,85.5,0.110589710299249,0.888819441731559,132,0.541579243946581,1.72626765016321,56,0.332438459915605,1.28452325786651,78,82.6666666666667,79.8611111111111
"AR","5","AR5","4","1","B","2",9.5,22.1,18,27,2,12,3.05,0.39,1.03,0.12,"29-Aug-16",2.66,0.91,0,0,2016-08-12,225,0,2016-08-16,229,49,4,1.44715803134222,5.24404424085076,39.5,0.477121254719662,1.58113883008419,80,1.11394335230684,3.53553390593274,87,0.607455023214668,1.88414436814168,58.5,0.143014800254095,0.94339811320566,41,0.307496037913213,1.2369316876853,53.5,0.0492180226701817,0.787400787401181,43,0.563481085394411,1.77763888346312,65,0.281033367247728,1.18743420870379,57.5,87.2131147540984,88.3495145631068
"AR","13","AR13","4","1","B","2",18.1,38.1,27.8,39,6,12,6.31,0.94,2.75,0.35,"29-Aug-16",5.37,2.4,0,0,2016-08-05,218,4,2016-08-08,221,42,3,1.60205999132796,6.28490254498827,173,0.845098040014257,2.54950975679639,180.5,1.11394335230684,3.53553390593274,87,0.86391737695786,2.60959767013998,174,0.287801729930226,1.2,164.5,0.574031267727719,1.80277563773199,178,0.130333768495006,0.921954445729289,156.5,0.80413943233535,2.42280828791714,176,0.531478917042255,1.70293863659264,183,85.1030110935024,87.2727272727273
"AR","15","AR15","4","1","B","2",16,23.8,22.1,28.4,3,22,9.79,1.35,4.43,0.48,"29-Aug-16",8.44,3.95,0,0,2016-08-12,225,2,2016-08-15,228,49,3,1.46834733041216,5.37587202228625,48,0.602059991327962,1.87082869338697,105,1.36172783601759,4.74341649025257,186,1.03302144468291,3.20780298646909,227,0.371067862271736,1.36014705087354,219.5,0.734799829588847,2.22036033111745,228,0.170261715394957,0.989949493661167,205.5,0.974971994298069,2.98998327754521,228,0.694605198933569,2.1095023109729,229,86.2104187946885,89.1647855530474
"AR","16","AR16","4","1","B","2",25.4,40.1,36.5,41.6,8,28,7.58,1.11,3.6,0.43,"29-Aug-16",6.47,3.17,0,0,2016-08-08,221,4,2016-08-09,222,45,1,1.62940959910272,6.48845127900333,198.5,0.954242509439325,2.91547594742265,211,1.46239799789896,5.33853912601566,208.5,0.933487287848705,2.84253408071038,206,0.324282455297693,1.26885775404495,190.5,0.662757831681574,2.02484567313166,214,0.155336037465062,0.964365076099295,187,0.873320601815399,2.64007575648882,208,0.620136054973757,1.9157244060668,214,85.3562005277045,88.0555555555556
"AR","20","AR20","4","1","B","2",23.7,35.7,30.7,36,5,17,10.35,1.43,4.09,0.45,"29-Aug-16",8.92,3.64,0,0,2016-08-08,221,0,2016-08-09,222,45,1,1.56820172406699,6.04152298679729,135,0.778151250383644,2.34520787991171,158,1.25527250510331,4.18330013267038,146,1.05499586152914,3.29393381840012,229,0.385606273598312,1.38924439894498,224.5,0.706717782336759,2.14242852856286,225,0.161368002234975,0.974679434480896,196,0.996511672154179,3.06920185064456,229,0.666517980554881,2.03469899493758,225,86.1835748792271,88.997555012225
"AR","25","AR25","4","1","B","2",29,45,27.6,44.9,7,30,6.5,1.23,2.79,0.6,"30-Aug-16",5.27,2.19,0,0,2016-07-29,211,7,2016-08-01,214,35,3,1.66181268553726,6.73795221116921,219,0.903089986991944,2.73861278752583,198.5,1.49136169383427,5.52268050859363,216.5,0.8750612633917,2.64575131106459,179,0.348304863048161,1.31529464379659,208.5,0.578639209968072,1.81383571472171,183,0.204119982655925,1.04880884817015,222.5,0.797267540830716,2.40208242989286,174,0.503790683057181,1.64012194668567,172,81.0769230769231,78.494623655914
"AR","5","AR5","4","2","C","2",23.2,35,24.2,36.2,5,15,7.46,1.33,3.25,0.63,"29-Aug-16",6.13,2.62,0,0,2016-07-30,212,1,2016-08-02,215,36,3,1.5705429398819,6.05805249234438,140.5,0.778151250383644,2.34520787991171,158,1.20411998265592,3.93700393700591,126.5,0.927370363039024,2.82134719593318,204,0.367355921026019,1.35277492584687,216,0.628388930050311,1.93649167310371,202,0.212187604403958,1.06301458127346,225.5,0.853089529851866,2.57487863791675,199.5,0.558708570533166,1.76635217326557,196.5,82.171581769437,80.6153846153846
"AR","13","AR13","4","2","C","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA,255,NA,NA
"AR","15","AR15","4","2","C","2",12,21.8,19.2,22.7,0,10,4.74,0.62,2.27,0.2,"29-Aug-16",4.12,2.07,0,0,2016-08-11,224,0,2016-08-15,228,48,4,1.3747483460101,4.81663783151692,19,0,0.707106781186548,25.5,1.04139268515823,3.24037034920393,63,0.758911892397974,2.28910462845192,121.5,0.209515014542631,1.05830052442584,94,0.514547752660286,1.66433169770932,150,0.0791812460476248,0.836660026534076,91,0.709269960975831,2.14941852602047,130,0.487138375477186,1.60312195418814,163,86.9198312236287,91.1894273127753
"AR","16","AR16","4","2","C","2",28.4,44.3,34.8,44.5,4,18,6.02,0.99,2.98,0.43,"29-Aug-16",5.03,2.55,0,0,2016-08-02,215,0,2016-08-05,218,39,3,1.65801139665711,6.70820393249937,217,0.698970004336019,2.12132034355964,133,1.27875360095283,4.30116263352131,155,0.846337112129805,2.55342906696074,166.5,0.298853076409707,1.22065556157337,169.5,0.599883072073688,1.86547581061776,193.5,0.155336037465062,0.964365076099295,187,0.780317312140151,2.35159520326097,168,0.550228353055094,1.7464249196573,193.5,83.5548172757475,85.5704697986577
